group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dtei	d_simulans	d_lutescens	dsuz
teissieri_group	DMEL_CRE_00001	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00002	comparison_mixed	dtei	TROP	uncertain	d_simulans|d_lutescens|dsuz	TEMP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
teissieri_group	DMEL_CRE_00004	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00005	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00006	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	no_detected_CRE	no_detected_CRE	present
teissieri_group	DMEL_CRE_00007	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00008	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00011	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00012	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00014	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00019	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	present
teissieri_group	DMEL_CRE_00020	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	present
teissieri_group	DMEL_CRE_00021	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	present	turnover_candidate
teissieri_group	DMEL_CRE_00023	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	present
teissieri_group	DMEL_CRE_00024	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
teissieri_group	DMEL_CRE_00026	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00027	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00028	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00029	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00031	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	present	present
teissieri_group	DMEL_CRE_00033	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00034	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00038	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	turnover_candidate	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00042	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	present
teissieri_group	DMEL_CRE_00043	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00044	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00045	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00046	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00047	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	no_detected_CRE	no_detected_CRE	present
teissieri_group	DMEL_CRE_00051	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00055	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00057	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	present	turnover_candidate
teissieri_group	DMEL_CRE_00058	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	present
teissieri_group	DMEL_CRE_00059	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00060	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00064	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00065	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	present
teissieri_group	DMEL_CRE_00068	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00069	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00070	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00072	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	turnover_candidate	present	present
teissieri_group	DMEL_CRE_00073	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00075	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00076	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	uncertain	uncertain
teissieri_group	DMEL_CRE_00077	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00078	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	present
teissieri_group	DMEL_CRE_00080	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	present	present
teissieri_group	DMEL_CRE_00081	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00083	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00084	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	present
teissieri_group	DMEL_CRE_00085	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
teissieri_group	DMEL_CRE_00086	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00088	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00089	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00090	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00091	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00092	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE
teissieri_group	DMEL_CRE_00093	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00095	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00096	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00097	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00100	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00104	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00108	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00109	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00110	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	uncertain	uncertain
teissieri_group	DMEL_CRE_00111	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00112	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00113	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00114	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00115	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00116	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00117	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	turnover_candidate
teissieri_group	DMEL_CRE_00118	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00119	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	no_detected_CRE
teissieri_group	DMEL_CRE_00124	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00125	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00126	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00128	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	no_detected_CRE
teissieri_group	DMEL_CRE_00129	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00130	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00135	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00138	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00140	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00141	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00143	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00146	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00147	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00148	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	present
teissieri_group	DMEL_CRE_00151	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00152	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	present	turnover_candidate	turnover_candidate
teissieri_group	DMEL_CRE_00153	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	present	turnover_candidate
teissieri_group	DMEL_CRE_00154	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00156	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00157	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00158	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	present	no_detected_CRE
teissieri_group	DMEL_CRE_00161	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00163	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00164	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	present	turnover_candidate
teissieri_group	DMEL_CRE_00165	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00166	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00169	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	no_detected_CRE	present	present
teissieri_group	DMEL_CRE_00173	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00174	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00175	comparison_mixed	dtei	TROP	turnover_candidate	d_simulans|d_lutescens|dsuz	TEMP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE
teissieri_group	DMEL_CRE_00176	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	no_detected_CRE	no_detected_CRE	turnover_candidate
teissieri_group	DMEL_CRE_00181	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00183	comparison_mixed	dtei	TROP	no_detected_CRE	d_simulans|d_lutescens|dsuz	TEMP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
teissieri_group	DMEL_CRE_00186	comparison_mixed	dtei	TROP	present	d_simulans|d_lutescens|dsuz	TEMP	mixed	present	turnover_candidate	turnover_candidate	no_detected_CRE
