group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dimm	dfor	dsul	dnas
immigrans_group	DMEL_CRE_00072	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00073	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00074	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00075	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	no_detected_CRE	uncertain	uncertain
immigrans_group	DMEL_CRE_00076	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00077	tier1	dimm	TEMP	present	dfor|dsul|dnas	TROP	turnover_candidate	present	turnover_candidate	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00078	all_same	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00079	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00080	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	turnover_candidate	turnover_candidate	present
immigrans_group	DMEL_CRE_00081	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00082	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00083	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00084	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00085	comparison_mixed	dimm	TEMP	present	dfor|dsul|dnas	TROP	mixed	present	no_detected_CRE	uncertain	uncertain
immigrans_group	DMEL_CRE_00086	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00087	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00088	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00089	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00090	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00091	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00092	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00093	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	turnover_candidate	uncertain
immigrans_group	DMEL_CRE_00094	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	present	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00095	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00096	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00097	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00098	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00099	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00100	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	no_detected_CRE	uncertain
immigrans_group	DMEL_CRE_00101	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00102	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00103	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00104	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00105	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00106	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00107	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00108	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00109	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00110	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00111	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00112	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00113	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE
immigrans_group	DMEL_CRE_00114	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00115	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00116	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00117	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	no_detected_CRE	uncertain	uncertain
immigrans_group	DMEL_CRE_00118	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00119	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00120	all_same	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00121	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	turnover_candidate	uncertain	turnover_candidate
immigrans_group	DMEL_CRE_00122	comparison_mixed	dimm	TEMP	present	dfor|dsul|dnas	TROP	mixed	present	no_detected_CRE	turnover_candidate	uncertain
immigrans_group	DMEL_CRE_00123	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00124	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00125	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00126	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00127	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00128	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00129	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00130	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	uncertain	present
immigrans_group	DMEL_CRE_00131	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00132	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00133	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00134	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00135	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00136	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	no_detected_CRE	no_detected_CRE	uncertain
immigrans_group	DMEL_CRE_00137	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00138	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00139	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00140	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain
immigrans_group	DMEL_CRE_00141	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00142	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00143	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00144	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00145	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00146	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00147	tier2	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	present	no_detected_CRE	present	present	present
immigrans_group	DMEL_CRE_00148	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	turnover_candidate	turnover_candidate	present
immigrans_group	DMEL_CRE_00149	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00150	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00151	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	present	uncertain	uncertain
immigrans_group	DMEL_CRE_00152	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	turnover_candidate	uncertain	uncertain
immigrans_group	DMEL_CRE_00153	all_same	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00154	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	no_detected_CRE	present
immigrans_group	DMEL_CRE_00155	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00156	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00157	comparison_mixed	dimm	TEMP	present	dfor|dsul|dnas	TROP	mixed	present	present	present	no_detected_CRE
immigrans_group	DMEL_CRE_00158	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	no_detected_CRE	turnover_candidate	no_detected_CRE
immigrans_group	DMEL_CRE_00159	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00160	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00161	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00162	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	present	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00163	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00164	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00165	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	turnover_candidate	uncertain	uncertain
immigrans_group	DMEL_CRE_00166	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00167	comparison_mixed	dimm	TEMP	turnover_candidate	dfor|dsul|dnas	TROP	mixed	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate
immigrans_group	DMEL_CRE_00168	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00169	tier3	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	present	uncertain	present	present	present
immigrans_group	DMEL_CRE_00170	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00171	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00172	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	uncertain	no_detected_CRE
immigrans_group	DMEL_CRE_00173	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00174	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00175	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	no_detected_CRE	turnover_candidate	turnover_candidate
immigrans_group	DMEL_CRE_00176	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00177	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00178	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00179	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00180	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	no_detected_CRE	uncertain	uncertain
immigrans_group	DMEL_CRE_00181	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00182	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00183	comparison_mixed	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	mixed	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE
immigrans_group	DMEL_CRE_00184	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00185	comparison_mixed	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	mixed	uncertain	uncertain	uncertain	no_detected_CRE
immigrans_group	DMEL_CRE_00186	comparison_mixed	dimm	TEMP	present	dfor|dsul|dnas	TROP	mixed	present	turnover_candidate	present	present
immigrans_group	DMEL_CRE_00187	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00188	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00189	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00190	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00191	all_same	dimm	TEMP	no_detected_CRE	dfor|dsul|dnas	TROP	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
immigrans_group	DMEL_CRE_00192	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
immigrans_group	DMEL_CRE_00193	all_same	dimm	TEMP	uncertain	dfor|dsul|dnas	TROP	uncertain	uncertain	uncertain	uncertain	uncertain
