group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dsub	dbif	dobs
obscura_group	DMEL_CRE_00001	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00003	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	present	turnover_candidate
obscura_group	DMEL_CRE_00008	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	uncertain	turnover_candidate
obscura_group	DMEL_CRE_00009	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00013	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	no_detected_CRE
obscura_group	DMEL_CRE_00014	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00018	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	present	uncertain
obscura_group	DMEL_CRE_00020	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00021	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00023	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	present
obscura_group	DMEL_CRE_00026	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00029	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00030	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00031	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00038	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	turnover_candidate
obscura_group	DMEL_CRE_00042	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	turnover_candidate
obscura_group	DMEL_CRE_00044	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	present
obscura_group	DMEL_CRE_00046	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00052	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	present	turnover_candidate
obscura_group	DMEL_CRE_00056	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	present
obscura_group	DMEL_CRE_00061	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	no_detected_CRE
obscura_group	DMEL_CRE_00067	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00068	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00069	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00070	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00072	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	turnover_candidate	present
obscura_group	DMEL_CRE_00079	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	turnover_candidate
obscura_group	DMEL_CRE_00080	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	turnover_candidate
obscura_group	DMEL_CRE_00081	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00082	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	uncertain	present
obscura_group	DMEL_CRE_00085	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	present
obscura_group	DMEL_CRE_00086	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	present
obscura_group	DMEL_CRE_00087	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00091	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00103	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00104	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00106	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00111	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00113	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00120	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	turnover_candidate	present
obscura_group	DMEL_CRE_00125	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	present
obscura_group	DMEL_CRE_00127	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00135	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	uncertain	present
obscura_group	DMEL_CRE_00142	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00143	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00147	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	present	no_detected_CRE
obscura_group	DMEL_CRE_00148	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	no_detected_CRE
obscura_group	DMEL_CRE_00151	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	turnover_candidate
