group_name	dmel_cre_id	category	focal_species	focal_climate	focal_state	comparison_species	comparison_climate	comparison_consensus_state	dsub	dbif	dobs
obscura_group	DMEL_CRE_00104	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00105	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00106	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00107	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00108	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00109	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00110	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00111	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00112	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00113	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00114	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00115	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00116	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00117	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00118	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00119	tier2	dsub	TEMP	present	dbif|dobs	BORE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00120	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	turnover_candidate	present
obscura_group	DMEL_CRE_00121	tier1	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	present	turnover_candidate	present	present
obscura_group	DMEL_CRE_00122	tier1	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	present	turnover_candidate	present	present
obscura_group	DMEL_CRE_00123	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00124	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00125	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	present
obscura_group	DMEL_CRE_00126	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00127	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00128	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00129	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00130	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00131	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00132	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00133	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00134	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00135	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	uncertain	present
obscura_group	DMEL_CRE_00136	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00137	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00138	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00139	tier2	dsub	TEMP	present	dbif|dobs	BORE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00140	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00141	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00142	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00143	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00144	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00145	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00146	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00147	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	present	no_detected_CRE
obscura_group	DMEL_CRE_00148	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	no_detected_CRE
obscura_group	DMEL_CRE_00149	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00150	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00151	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	turnover_candidate
obscura_group	DMEL_CRE_00152	tier1	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	present	turnover_candidate	present	present
obscura_group	DMEL_CRE_00153	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00154	tier3	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	uncertain	no_detected_CRE	uncertain	uncertain
obscura_group	DMEL_CRE_00155	tier2	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	present	no_detected_CRE	present	present
obscura_group	DMEL_CRE_00156	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00157	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00158	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	present
obscura_group	DMEL_CRE_00159	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00160	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00161	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00162	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00163	tier3	dsub	TEMP	uncertain	dbif|dobs	BORE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00164	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00165	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00166	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	turnover_candidate
obscura_group	DMEL_CRE_00167	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00168	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00169	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00170	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00171	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00172	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00173	comparison_mixed	dsub	TEMP	uncertain	dbif|dobs	BORE	mixed	uncertain	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00174	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00175	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	turnover_candidate
obscura_group	DMEL_CRE_00176	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	no_detected_CRE
obscura_group	DMEL_CRE_00177	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00178	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00179	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00180	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00181	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00182	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00183	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00184	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	no_detected_CRE	present
obscura_group	DMEL_CRE_00185	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00186	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	no_detected_CRE
obscura_group	DMEL_CRE_00187	tier2	dsub	TEMP	present	dbif|dobs	BORE	no_detected_CRE	present	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00188	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00189	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	turnover_candidate	no_detected_CRE
obscura_group	DMEL_CRE_00190	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00191	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00192	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00193	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00194	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00195	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	uncertain
obscura_group	DMEL_CRE_00196	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00197	tier2	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00198	tier2	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00199	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	present	no_detected_CRE
obscura_group	DMEL_CRE_00200	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00201	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00202	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00203	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00204	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00205	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00206	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	present	no_detected_CRE
obscura_group	DMEL_CRE_00207	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00208	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00209	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00210	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00211	tier3	dsub	TEMP	uncertain	dbif|dobs	BORE	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00212	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00213	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00214	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00215	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00216	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00217	tier2	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00218	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00219	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	uncertain	no_detected_CRE
obscura_group	DMEL_CRE_00220	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00221	all_same	dsub	TEMP	uncertain	dbif|dobs	BORE	uncertain	uncertain	uncertain	uncertain
obscura_group	DMEL_CRE_00222	tier2	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate
obscura_group	DMEL_CRE_00223	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	present
obscura_group	DMEL_CRE_00224	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00225	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00226	comparison_mixed	dsub	TEMP	present	dbif|dobs	BORE	mixed	present	uncertain	present
obscura_group	DMEL_CRE_00227	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00228	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00229	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00230	comparison_mixed	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	mixed	no_detected_CRE	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00231	all_same	dsub	TEMP	no_detected_CRE	dbif|dobs	BORE	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE
obscura_group	DMEL_CRE_00232	comparison_mixed	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	mixed	turnover_candidate	no_detected_CRE	turnover_candidate
obscura_group	DMEL_CRE_00233	all_same	dsub	TEMP	present	dbif|dobs	BORE	present	present	present	present
obscura_group	DMEL_CRE_00234	all_same	dsub	TEMP	turnover_candidate	dbif|dobs	BORE	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate
