dmel_cre_id	dimm	dfor	dsul	dnas	pattern_class	tier	discordant_species	discordant_state	consensus_state	n_consensus_species	group_name	group_species	n_group_species
DMEL_CRE_00235	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00236	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00237	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00238	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00239	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00240	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00241	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00242	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00243	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00244	uncertain	uncertain	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00246	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00247	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00248	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00249	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00251	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00252	no_detected_CRE	turnover_candidate	no_detected_CRE	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00253	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00254	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00256	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00257	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00259	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00260	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00261	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00263	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00264	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00267	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00268	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00269	no_detected_CRE	no_detected_CRE	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00270	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00271	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00272	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00273	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00274	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00275	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00276	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00277	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00278	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00279	no_detected_CRE	turnover_candidate	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00280	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00281	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00282	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00283	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00284	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00285	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00286	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00287	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00290	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00291	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00292	turnover_candidate	present	turnover_candidate	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00293	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00294	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00296	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00297	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00298	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00299	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00301	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00302	present	uncertain	uncertain	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00303	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00306	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00307	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00308	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00310	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00311	present	present	present	present	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00312	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00316	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00317	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00320	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00321	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00323	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00324	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00325	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00326	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00327	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00328	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00329	turnover_candidate	turnover_candidate	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00330	turnover_candidate	turnover_candidate	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00331	present	present	turnover_candidate	turnover_candidate	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00332	turnover_candidate	turnover_candidate	uncertain	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00333	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00334	uncertain	uncertain	uncertain	uncertain	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00336	no_detected_CRE	no_detected_CRE	no_detected_CRE	no_detected_CRE	not_singleton_contrast	other_pattern	NA	NA	NA	0	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00052	turnover_candidate	present	present	present	present_vs_turnover	tier1	dimm	turnover_candidate	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00077	present	turnover_candidate	turnover_candidate	turnover_candidate	present_vs_turnover	tier1	dimm	present	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00080	turnover_candidate	turnover_candidate	turnover_candidate	present	present_vs_turnover	tier1	dnas	present	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00186	present	turnover_candidate	present	present	present_vs_turnover	tier1	dfor	turnover_candidate	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00007	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dnas	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00023	no_detected_CRE	no_detected_CRE	present	no_detected_CRE	detection_contrast	tier2	dsul	present	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00029	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dimm	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00030	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dimm	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00057	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dimm	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00069	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dnas	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00138	no_detected_CRE	present	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dfor	present	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00147	no_detected_CRE	present	present	present	detection_contrast	tier2	dimm	no_detected_CRE	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00157	present	present	present	no_detected_CRE	detection_contrast	tier2	dnas	no_detected_CRE	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00167	turnover_candidate	turnover_candidate	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dsul	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00197	turnover_candidate	no_detected_CRE	turnover_candidate	turnover_candidate	detection_contrast	tier2	dfor	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00203	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dimm	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00206	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dnas	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00227	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dsul	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00228	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dsul	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00245	turnover_candidate	no_detected_CRE	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dimm	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00255	no_detected_CRE	turnover_candidate	no_detected_CRE	no_detected_CRE	detection_contrast	tier2	dfor	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00265	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dimm	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00266	no_detected_CRE	present	present	present	detection_contrast	tier2	dimm	no_detected_CRE	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00295	present	present	present	no_detected_CRE	detection_contrast	tier2	dnas	no_detected_CRE	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00300	no_detected_CRE	no_detected_CRE	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dsul	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00304	turnover_candidate	turnover_candidate	turnover_candidate	no_detected_CRE	detection_contrast	tier2	dnas	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00313	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dnas	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00318	no_detected_CRE	turnover_candidate	turnover_candidate	turnover_candidate	detection_contrast	tier2	dimm	no_detected_CRE	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00319	present	present	present	no_detected_CRE	detection_contrast	tier2	dnas	no_detected_CRE	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00337	no_detected_CRE	no_detected_CRE	no_detected_CRE	turnover_candidate	detection_contrast	tier2	dnas	turnover_candidate	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00005	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	dfor	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00009	present	present	uncertain	present	other_singleton_contrast	tier3	dsul	uncertain	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00013	uncertain	turnover_candidate	uncertain	uncertain	other_singleton_contrast	tier3	dfor	turnover_candidate	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00033	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dsul	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00049	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dsul	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00058	no_detected_CRE	uncertain	uncertain	uncertain	other_singleton_contrast	tier3	dimm	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00075	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	dfor	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00093	uncertain	uncertain	turnover_candidate	uncertain	other_singleton_contrast	tier3	dsul	turnover_candidate	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00100	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dsul	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00114	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dfor	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00121	turnover_candidate	turnover_candidate	uncertain	turnover_candidate	other_singleton_contrast	tier3	dsul	uncertain	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00130	uncertain	uncertain	uncertain	present	other_singleton_contrast	tier3	dnas	present	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00140	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dnas	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00169	uncertain	present	present	present	other_singleton_contrast	tier3	dimm	uncertain	present	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00172	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dnas	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00178	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dfor	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00183	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dsul	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00185	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dnas	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00220	no_detected_CRE	uncertain	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dfor	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00232	no_detected_CRE	no_detected_CRE	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dsul	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00250	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dimm	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00258	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dnas	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00262	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dnas	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00288	uncertain	no_detected_CRE	uncertain	uncertain	other_singleton_contrast	tier3	dfor	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00289	uncertain	uncertain	turnover_candidate	uncertain	other_singleton_contrast	tier3	dsul	turnover_candidate	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00305	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dnas	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00309	uncertain	no_detected_CRE	no_detected_CRE	no_detected_CRE	other_singleton_contrast	tier3	dimm	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00314	no_detected_CRE	no_detected_CRE	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dnas	uncertain	no_detected_CRE	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00315	uncertain	uncertain	uncertain	no_detected_CRE	other_singleton_contrast	tier3	dnas	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00322	uncertain	uncertain	no_detected_CRE	uncertain	other_singleton_contrast	tier3	dsul	no_detected_CRE	uncertain	3	immigrans_group	dimm|dfor|dsul|dnas	4
DMEL_CRE_00335	turnover_candidate	turnover_candidate	turnover_candidate	uncertain	other_singleton_contrast	tier3	dnas	uncertain	turnover_candidate	3	immigrans_group	dimm|dfor|dsul|dnas	4
